"cow","variable","intercept"
"3117","median_non_nutritive_per_meal",7.22298921186051
"3131","median_non_nutritive_per_meal",6.04553321921672
"3150","median_non_nutritive_per_meal",2.25548874942635
"4001","median_non_nutritive_per_meal",12.0516484108251
"4008","median_non_nutritive_per_meal",9.20580095461239
"4026","median_non_nutritive_per_meal",3.43489458287168
"4044","median_non_nutritive_per_meal",6.64479152456922
"4057","median_non_nutritive_per_meal",4.0871420380837
"4072","median_non_nutritive_per_meal",5.87338669023957
"4080","median_non_nutritive_per_meal",4.80177943626253
"5005","median_non_nutritive_per_meal",1.62486564128369
"5041","median_non_nutritive_per_meal",7.99440155884234
"5042","median_non_nutritive_per_meal",22.3178127272735
"5061","median_non_nutritive_per_meal",6.46287860035935
"5064","median_non_nutritive_per_meal",4.80377169488483
"5096","median_non_nutritive_per_meal",3.65986510372979
"5100","median_non_nutritive_per_meal",6.7874966548981
"5118","median_non_nutritive_per_meal",3.8071377136759
"5120","median_non_nutritive_per_meal",4.24191822873492
"5123","median_non_nutritive_per_meal",6.27656658740892
"5124","median_non_nutritive_per_meal",5.59346395051647
"5133","median_non_nutritive_per_meal",7.88167854243918
"5135","median_non_nutritive_per_meal",5.57221874554759
"5137","median_non_nutritive_per_meal",5.62218762825059
"5139","median_non_nutritive_per_meal",2.26699263849057
"5140","median_non_nutritive_per_meal",8.98572492276394
"5145","median_non_nutritive_per_meal",7.13148977693051
"6004","median_non_nutritive_per_meal",1.9466726871974
"6005","median_non_nutritive_per_meal",6.68666553676088
"6011","median_non_nutritive_per_meal",13.1972132788453
"6022","median_non_nutritive_per_meal",3.02515319489193
"6025","median_non_nutritive_per_meal",2.95541070420526
"6027","median_non_nutritive_per_meal",8.76937174992295
"6028","median_non_nutritive_per_meal",6.11225052562261
"6029","median_non_nutritive_per_meal",2.70864388712761
"6033","median_non_nutritive_per_meal",8.40456762020768
"6041","median_non_nutritive_per_meal",6.01725280084467
"6043","median_non_nutritive_per_meal",2.96543057992651
"6050","median_non_nutritive_per_meal",4.87825256449526
"6055","median_non_nutritive_per_meal",7.42689405802478
"6062","median_non_nutritive_per_meal",3.95611133939153
"6067","median_non_nutritive_per_meal",2.9412018821612
"6068","median_non_nutritive_per_meal",6.05786443371167
"6069","median_non_nutritive_per_meal",5.40093873102855
"6079","median_non_nutritive_per_meal",4.27553022620182
"6084","median_non_nutritive_per_meal",3.24525747677195
"6086","median_non_nutritive_per_meal",3.95075900926914
"6087","median_non_nutritive_per_meal",3.07398253517461
"6090","median_non_nutritive_per_meal",6.57773263789721
"6092","median_non_nutritive_per_meal",7.75111120332879
"6093","median_non_nutritive_per_meal",7.77770740609188
"6096","median_non_nutritive_per_meal",4.4646077131477
"6125","median_non_nutritive_per_meal",2.33844582261505
"6126","median_non_nutritive_per_meal",3.55190530246739
"6129","median_non_nutritive_per_meal",2.81917805170249
"6130","median_non_nutritive_per_meal",9.17734099940367
"6131","median_non_nutritive_per_meal",3.4215237167941
"6134","median_non_nutritive_per_meal",3.93301784423677
"7010","median_non_nutritive_per_meal",3.2057714889323
"7018","median_non_nutritive_per_meal",6.03680577254121
"7019","median_non_nutritive_per_meal",7.71286648339252
"7022","median_non_nutritive_per_meal",5.58941433170585
"7023","median_non_nutritive_per_meal",5.51574154757191
"7024","median_non_nutritive_per_meal",2.92209481825982
"7025","median_non_nutritive_per_meal",3.96388245482681
"7027","median_non_nutritive_per_meal",16.5289068465418
"7029","median_non_nutritive_per_meal",4.42454897985853
"7030","median_non_nutritive_per_meal",13.8570260481653
"7033","median_non_nutritive_per_meal",5.90441662382604
"7039","median_non_nutritive_per_meal",9.19002443290045
"7043","median_non_nutritive_per_meal",4.5002960293961
"7045","median_non_nutritive_per_meal",2.99130178411181
"7048","median_non_nutritive_per_meal",3.53230041635418
"7051","median_non_nutritive_per_meal",4.55470149298811
"7060","median_non_nutritive_per_meal",6.95954581689159
"7064","median_non_nutritive_per_meal",2.30958807465607
"7065","median_non_nutritive_per_meal",2.8704480166945
"7068","median_non_nutritive_per_meal",4.07290515852134
"7078","median_non_nutritive_per_meal",4.32267417334038
"7109","median_non_nutritive_per_meal",4.8504547480996
"7110","median_non_nutritive_per_meal",3.05218011159371
"7114","median_non_nutritive_per_meal",6.00517988661923
"7115","median_non_nutritive_per_meal",8.54212193316594
"7116","median_non_nutritive_per_meal",2.91895767247657
"7119","median_non_nutritive_per_meal",5.63968833493379
"7128","median_non_nutritive_per_meal",7.15276477762109
"7136","median_non_nutritive_per_meal",3.16010876651099
"7138","median_non_nutritive_per_meal",10.2950810104206
"7139","median_non_nutritive_per_meal",3.95379518449305
"7143","median_non_nutritive_per_meal",2.21308053312962
"7146","median_non_nutritive_per_meal",5.46591227421262
"7150","median_non_nutritive_per_meal",4.76941700702776
"7153","median_non_nutritive_per_meal",2.62837811537091
"7159","median_non_nutritive_per_meal",5.3821301411811
"7163","median_non_nutritive_per_meal",10.3443406083541
"7169","median_non_nutritive_per_meal",8.35099857519453
"8015","median_non_nutritive_per_meal",2.56884164634892
"8083","median_non_nutritive_per_meal",5.8450275388385
"8145","median_non_nutritive_per_meal",5.30553616283806
"8146","median_non_nutritive_per_meal",4.34930610264807
"8154","median_non_nutritive_per_meal",6.50089914064196
"9010","median_non_nutritive_per_meal",6.94099213899598
"9012","median_non_nutritive_per_meal",5.53798823516622
"2007","total_actor",25.8814644571459
"2051","total_actor",21.5638450477668
"2063","total_actor",28.522970909965
"3067","total_actor",11.4991859726217
"3117","total_actor",16.8292567327628
"3131","total_actor",10.5444132732045
"3150","total_actor",23.276545772883
"4001","total_actor",31.2558887110282
"4008","total_actor",15.4911998000047
"4026","total_actor",23.0946332854788
"4044","total_actor",16.0857188947531
"4057","total_actor",12.5628137495179
"4072","total_actor",31.4354316171751
"4080","total_actor",27.3393543080213
"5005","total_actor",10.1708487439664
"5041","total_actor",38.3304123926823
"5042","total_actor",48.7270564422211
"5061","total_actor",34.412373663844
"5064","total_actor",19.4612700556638
"5096","total_actor",26.7999551430531
"5100","total_actor",25.8493850760613
"5118","total_actor",13.5801903055518
"5120","total_actor",37.8040037542673
"5123","total_actor",35.6889780812388
"5124","total_actor",35.8945671692843
"5133","total_actor",44.1026969439293
"5135","total_actor",26.9466952922013
"5137","total_actor",21.1808366684895
"5139","total_actor",25.7052451267621
"5140","total_actor",25.5433362649538
"5145","total_actor",17.011183059788
"6004","total_actor",17.5664536103748
"6005","total_actor",29.2562549448826
"6011","total_actor",36.324818278469
"6022","total_actor",34.3064821032035
"6025","total_actor",17.6298546451014
"6027","total_actor",32.4749725525972
"6028","total_actor",55.3435680777676
"6029","total_actor",22.373871305032
"6033","total_actor",33.3147427792153
"6041","total_actor",22.3441378836777
"6043","total_actor",38.7940531649185
"6050","total_actor",37.4366475943242
"6055","total_actor",17.4942597502798
"6062","total_actor",15.8809105197716
"6067","total_actor",30.1611138252093
"6068","total_actor",30.9932492923454
"6069","total_actor",42.4147110970521
"6079","total_actor",22.2581622479729
"6084","total_actor",29.6458964445473
"6086","total_actor",18.7200718907942
"6087","total_actor",22.3933452079675
"6090","total_actor",8.41299582795869
"6092","total_actor",12.9756065018027
"6093","total_actor",28.6761900622
"6096","total_actor",12.7888948733603
"6125","total_actor",19.7340263680211
"6126","total_actor",25.2448457848457
"6129","total_actor",21.0866014604097
"6130","total_actor",21.397453757505
"6131","total_actor",17.531724072924
"6134","total_actor",47.6713234452481
"7010","total_actor",42.808231695178
"7018","total_actor",33.8391454489354
"7019","total_actor",36.8299269986531
"7022","total_actor",37.2740297760454
"7023","total_actor",29.3932998259415
"7024","total_actor",9.29418665798772
"7025","total_actor",11.1638584243008
"7027","total_actor",35.4382086606116
"7029","total_actor",20.3585150667093
"7030","total_actor",26.6245836164042
"7033","total_actor",14.501320400649
"7039","total_actor",13.8807938589811
"7043","total_actor",21.7976150886512
"7045","total_actor",14.1144071546304
"7048","total_actor",24.6646830952445
"7051","total_actor",20.8707496357001
"7060","total_actor",16.3080106766387
"7064","total_actor",7.01379380135713
"7065","total_actor",23.8083711856261
"7068","total_actor",9.11701437762535
"7078","total_actor",21.4331677416144
"7109","total_actor",11.2581391914203
"7110","total_actor",28.3419515528374
"7114","total_actor",20.698830551456
"7115","total_actor",26.1344571678733
"7116","total_actor",19.8639286688741
"7119","total_actor",35.7006444626531
"7128","total_actor",16.4151465477018
"7136","total_actor",19.9415752433196
"7138","total_actor",41.3801211124702
"7139","total_actor",13.3630885436276
"7143","total_actor",21.2752548495044
"7146","total_actor",33.966556643781
"7150","total_actor",33.7930446554827
"7153","total_actor",17.3911780096638
"7159","total_actor",30.3443294935843
"7163","total_actor",53.0013092453546
"7169","total_actor",45.6568872760097
"8015","total_actor",31.2053279372707
"8083","total_actor",14.9223888521203
"8145","total_actor",22.0910113223524
"8146","total_actor",7.73644577142239
"8154","total_actor",17.8492067544605
"9010","total_actor",22.1075546469485
"9012","total_actor",11.0630241158885
"2007","total_reactor",46.2335765764417
"2051","total_reactor",36.3587727266823
"2063","total_reactor",31.8907304856874
"3067","total_reactor",34.499307135634
"3117","total_reactor",46.9337985781423
"3131","total_reactor",49.5488728570822
"3150","total_reactor",44.9111766087067
"4001","total_reactor",33.9515602154426
"4008","total_reactor",46.644641933828
"4026","total_reactor",28.898220193927
"4044","total_reactor",29.8895788977591
"4057","total_reactor",39.9253608469368
"4072","total_reactor",53.1654381728853
"4080","total_reactor",48.8636968357173
"5005","total_reactor",6.38634073306582
"5041","total_reactor",35.7511723958589
"5042","total_reactor",62.6723387860473
"5061","total_reactor",40.267221425594
"5064","total_reactor",26.7120118491459
"5096","total_reactor",20.2097607483256
"5100","total_reactor",26.5631486343421
"5118","total_reactor",33.6798171332705
"5120","total_reactor",12.5287563190689
"5123","total_reactor",55.7146558437236
"5124","total_reactor",37.3712225924934
"5133","total_reactor",63.0582335851028
"5135","total_reactor",27.2676824639696
"5137","total_reactor",41.8046511729573
"5139","total_reactor",49.7068678215987
"5140","total_reactor",57.5194689336746
"5145","total_reactor",42.7733975607951
"6004","total_reactor",26.2040945057534
"6005","total_reactor",33.4686820264694
"6011","total_reactor",35.8088704745333
"6022","total_reactor",39.3216850261666
"6025","total_reactor",34.5925019949115
"6027","total_reactor",43.0685630051069
"6028","total_reactor",33.0735538964762
"6029","total_reactor",18.2103812678623
"6033","total_reactor",28.268608744042
"6041","total_reactor",33.295361834612
"6043","total_reactor",34.5816407072686
"6050","total_reactor",29.5339864981033
"6055","total_reactor",35.9075896017461
"6062","total_reactor",46.0745681289863
"6067","total_reactor",26.4536104841205
"6068","total_reactor",32.7310325713954
"6069","total_reactor",30.2435348474692
"6079","total_reactor",36.3050476768498
"6084","total_reactor",40.3498688929608
"6086","total_reactor",34.6148726911261
"6087","total_reactor",30.1233501529785
"6090","total_reactor",41.7064443097676
"6092","total_reactor",42.2768435220792
"6093","total_reactor",37.9117167128883
"6096","total_reactor",37.4669020591373
"6125","total_reactor",9.6332002524953
"6126","total_reactor",49.8233341821585
"6129","total_reactor",28.4301184555844
"6130","total_reactor",56.295550944037
"6131","total_reactor",36.4870203002799
"6134","total_reactor",20.6137876140077
"7010","total_reactor",35.413167181349
"7018","total_reactor",55.5099271055625
"7019","total_reactor",34.0313235619688
"7022","total_reactor",46.0422789183866
"7023","total_reactor",57.7839390731505
"7024","total_reactor",35.0789446590904
"7025","total_reactor",43.5108159271823
"7027","total_reactor",51.664235741822
"7029","total_reactor",39.1877541092663
"7030","total_reactor",43.310240875764
"7033","total_reactor",52.8353721503481
"7039","total_reactor",45.670060518693
"7043","total_reactor",41.6760026415362
"7045","total_reactor",29.2047854812688
"7048","total_reactor",31.772478318281
"7051","total_reactor",55.035087569328
"7060","total_reactor",44.2778568127497
"7064","total_reactor",32.8258598826082
"7065","total_reactor",35.3529779982461
"7068","total_reactor",52.5647067706716
"7078","total_reactor",34.3288509749321
"7109","total_reactor",32.7432021635515
"7110","total_reactor",34.6902219938039
"7114","total_reactor",36.4592199413871
"7115","total_reactor",38.1466693156442
"7116","total_reactor",29.1201932832935
"7119","total_reactor",27.3598809605314
"7128","total_reactor",12.8338297068768
"7136","total_reactor",37.9586757982615
"7138","total_reactor",35.592396556937
"7139","total_reactor",30.0555264320746
"7143","total_reactor",23.3701879386976
"7146","total_reactor",44.3608186055017
"7150","total_reactor",36.6109292761592
"7153","total_reactor",34.6044011382791
"7159","total_reactor",34.330700680448
"7163","total_reactor",16.6056755319421
"7169","total_reactor",32.0746112309199
"8015","total_reactor",17.1675141902677
"8083","total_reactor",39.5939643004731
"8145","total_reactor",28.1116129575262
"8146","total_reactor",34.8136065591793
"8154","total_reactor",56.7681676169958
"9010","total_reactor",32.2452718418829
"9012","total_reactor",43.2068922561123
"2007","median_water_rate",0.16553187536301
"2051","median_water_rate",0.0297420248078417
"2063","median_water_rate",0.0434921456903035
"3067","median_water_rate",0.246293652292721
"3117","median_water_rate",0.183099872752257
"3131","median_water_rate",0.0630046704570202
"3150","median_water_rate",0.10553368028321
"4001","median_water_rate",0.0641390831699022
"4008","median_water_rate",0.0996971195083916
"4026","median_water_rate",0.0959411568218307
"4044","median_water_rate",0.182727297834282
"4057","median_water_rate",0.103363659491902
"4072","median_water_rate",0.0500974561969185
"4080","median_water_rate",0.0701437173914223
"5005","median_water_rate",0.0403004988885063
"5041","median_water_rate",0.0428741374950472
"5042","median_water_rate",0.051613014080609
"5061","median_water_rate",0.109406823770619
"5064","median_water_rate",0.0959667271941786
"5096","median_water_rate",0.0847623364218211
"5100","median_water_rate",0.152163188197558
"5118","median_water_rate",0.0405153941348513
"5120","median_water_rate",0.0884336758929161
"5123","median_water_rate",0.18147570339364
"5124","median_water_rate",0.039405811133651
"5133","median_water_rate",0.129005050048026
"5135","median_water_rate",0.150168050526628
"5137","median_water_rate",0.151529498320684
"5139","median_water_rate",0.154498925477801
"5140","median_water_rate",0.0933117924696487
"5145","median_water_rate",0.153886561335848
"6004","median_water_rate",0.143830084902549
"6005","median_water_rate",0.127812653752829
"6011","median_water_rate",0.142042084901548
"6022","median_water_rate",0.0663431750605643
"6025","median_water_rate",0.0190695822542339
"6027","median_water_rate",0.123411443963112
"6028","median_water_rate",0.06644634216568
"6029","median_water_rate",0.0962759036174623
"6033","median_water_rate",0.0669564709322594
"6041","median_water_rate",0.208393145517106
"6043","median_water_rate",0.10806437020077
"6050","median_water_rate",0.0643258986787116
"6055","median_water_rate",0.14979838891665
"6062","median_water_rate",0.0788259789292085
"6067","median_water_rate",0.0718735827195041
"6068","median_water_rate",0.0585851259491015
"6069","median_water_rate",0.0191120364204083
"6079","median_water_rate",0.121771313580246
"6084","median_water_rate",0.144337768255238
"6086","median_water_rate",0.136356138186574
"6087","median_water_rate",0.099760794322997
"6090","median_water_rate",0.0879942274669911
"6092","median_water_rate",0.0752019538608535
"6093","median_water_rate",0.0888131890249824
"6096","median_water_rate",0.12526816491826
"6125","median_water_rate",0.0668672359797069
"6126","median_water_rate",0.0481627156503073
"6129","median_water_rate",0.21635808299166
"6130","median_water_rate",0.0696197014151587
"6131","median_water_rate",0.176278606322352
"6134","median_water_rate",0.117166643342915
"7010","median_water_rate",0.113823984646598
"7018","median_water_rate",0.161284094174398
"7019","median_water_rate",0.202672159751571
"7022","median_water_rate",0.0954974977586012
"7023","median_water_rate",0.15320324088291
"7024","median_water_rate",0.0939548075235253
"7025","median_water_rate",0.170110280579134
"7027","median_water_rate",0.155739892186994
"7029","median_water_rate",0.0844744678111007
"7030","median_water_rate",0.167891460011359
"7033","median_water_rate",0.0463988339875332
"7039","median_water_rate",0.0936199383895164
"7043","median_water_rate",0.133856368957278
"7045","median_water_rate",0.123457846261028
"7048","median_water_rate",0.098948521035696
"7051","median_water_rate",0.118190838445315
"7060","median_water_rate",0.0926833921504635
"7064","median_water_rate",0.103493385142441
"7065","median_water_rate",0.121310292056145
"7068","median_water_rate",0.0867601759169281
"7078","median_water_rate",0.127648628289334
"7109","median_water_rate",0.204195925020002
"7110","median_water_rate",0.0744862912377986
"7114","median_water_rate",0.0807462700520654
"7115","median_water_rate",0.168869173922922
"7116","median_water_rate",0.125635828174387
"7119","median_water_rate",0.0773063703138206
"7128","median_water_rate",0.0784190851208197
"7136","median_water_rate",0.125444102937276
"7138","median_water_rate",0.0712983782393797
"7139","median_water_rate",0.0901138535393222
"7143","median_water_rate",0.0471408672643803
"7146","median_water_rate",0.0577844892650488
"7150","median_water_rate",0.0250042245602198
"7153","median_water_rate",0.0638963084410991
"7159","median_water_rate",0.0823036497521272
"7163","median_water_rate",0.0447472570831895
"7169","median_water_rate",0.0294317093731478
"8015","median_water_rate",0.073586235283204
"8083","median_water_rate",0.0882025943490947
"8145","median_water_rate",0.105466243235443
"8146","median_water_rate",0.0983427353352824
"8154","median_water_rate",0.0466420932132201
"9010","median_water_rate",0.101626713817888
"9012","median_water_rate",0.0550151594246164
