"","date","cow","feed_intake","feed_duration","feed_visits","water_intake","water_duration","water_visits"
"7962",2020-12-30,7064,61.8,14996,58,105.8,777,9
"7963",2020-12-30,7068,54.1,15415,38,99.2,996,9
"7964",2020-12-30,7078,55.3,15393,68,109.7,1069,11
"7965",2020-12-30,7095,53.3,14389,66,114,1881,14
"7966",2020-12-31,2051,53.2,12045,45,83.5,1201,10
"7967",2020-12-31,3119,67.7,12668,71,122.1,1064,10
"7968",2020-12-31,3131,52.5,11045,69,96.6,939,13
"7969",2020-12-31,4008,63,14232,107,129.2,1174,15
"7970",2020-12-31,4044,57.7,11905,83,121.8,468,11
"7971",2020-12-31,4080,51,11826,68,89.2,1071,17
"7972",2020-12-31,5035,65,16665,54,123,527,9
"7973",2020-12-31,5041,60.2,16254,126,99.7,2000,11
"7974",2020-12-31,5042,56.3,8374,155,96.1,1323,13
"7975",2020-12-31,5046,50.6,11007,32,76.7,3395,25
"7976",2020-12-31,5059,64.4,17528,87,122,2304,16
"7977",2020-12-31,5061,51.6,10801,53,98.2,759,14
"7978",2020-12-31,5096,63.8,11942,59,114.4,1064,12
"7979",2020-12-31,5100,51.4,14548,80,93,654,12
"7980",2020-12-31,5120,63.8,16181,74,106.9,1497,13
"7981",2020-12-31,5124,41.7,14223,66,63.8,1711,26
"7982",2020-12-31,5135,61.3,12111,75,86.5,941,11
"7983",2020-12-31,5137,42,8323,46,64.7,445,9
"7984",2020-12-31,6005,52.4,12677,92,120.3,998,10
"7985",2020-12-31,6020,63.7,14972,94,99.4,537,12
"7986",2020-12-31,6022,66,15268,73,129,1262,11
"7987",2020-12-31,6029,60.8,12913,44,115.6,1115,8
"7988",2020-12-31,6033,41.6,7861,59,59.8,550,12
"7989",2020-12-31,6041,61.2,19047,97,115.6,491,8
"7990",2020-12-31,6043,44.7,10388,35,80,827,13
"7991",2020-12-31,6050,43,10181,59,64.9,867,7
"7992",2020-12-31,6055,49.5,13004,94,84.1,567,10
"7993",2020-12-31,6061,58.7,19488,102,103,1581,13
"7994",2020-12-31,6067,64,13987,59,128,1430,11
"7995",2020-12-31,6084,45.5,11613,39,111.8,805,8
"7996",2020-12-31,6087,50.4,16404,52,86.4,696,9
"7997",2020-12-31,6090,50.5,11604,78,87.5,1341,11
"7998",2020-12-31,6121,50.9,12869,51,81.6,1826,21
"7999",2020-12-31,7018,41.7,11740,60,67,476,8
"8000",2020-12-31,7019,58.3,13924,107,92,525,10
"8001",2020-12-31,7022,52.6,15692,58,106.7,1288,11
"8002",2020-12-31,7024,53.6,11111,53,88.7,796,7
"8003",2020-12-31,7025,52.1,12533,49,101.5,672,7
"8004",2020-12-31,7027,64.7,12332,143,103.6,731,9
"8005",2020-12-31,7033,49.5,11721,86,83.8,2314,25
"8006",2020-12-31,7045,54.9,12469,47,115.6,904,9
"8007",2020-12-31,7046,62.9,12924,123,106.4,721,12
"8008",2020-12-31,7055,63.2,16336,83,129.2,1438,11
"8009",2020-12-31,7057,53.6,13632,80,80.7,477,8
"8010",2020-12-31,7064,53.5,12635,44,101.4,1001,11
"8011",2020-12-31,7068,36.7,9994,27,87.9,886,10
"8012",2020-12-31,7078,53.9,14606,86,108.9,812,18
"8013",2020-12-31,7095,49.7,13867,70,100.3,1259,12
"8014",2021-01-01,2051,59.9,13702,49,127.8,1462,17
"8015",2021-01-01,3119,52.3,10924,41,122.1,1181,11
"8016",2021-01-01,3131,60.5,13088,72,113,1119,11
"8017",2021-01-01,4008,52.9,12470,87,118,933,15
"8018",2021-01-01,4044,61.9,13081,87,116.4,553,9
"8019",2021-01-01,4080,51.6,11545,65,103,1365,15
"8020",2021-01-01,5035,59.3,16545,53,136.8,772,11
"8021",2021-01-01,5041,53.4,16924,111,99.3,2238,19
"8022",2021-01-01,5042,63.0000000000001,10071,167,99.6,1401,14
"8023",2021-01-01,5046,48.6,12547,60,79.1,3327,32
"8024",2021-01-01,5059,52.7,14824,69,104,2125,17
"8025",2021-01-01,5061,57.2,13846,89,128.2,1004,15
"8026",2021-01-01,5096,60.9,12260,83,116.4,850,7
"8027",2021-01-01,5100,48.9,15806,104,109.7,1105,14
"8028",2021-01-01,5120,43.9,11982,60,83.5,970,7
"8029",2021-01-01,5124,57.5,19172,65,86.8,2188,23
"8030",2021-01-01,5135,54.2,7545,85,87.4,717,14
"8031",2021-01-01,5137,37.1,7507,48,64.3,469,10
"8032",2021-01-01,6005,51.4,12801,85,88.9,968,8
"8033",2021-01-01,6020,60.8,15956,102,99.1,713,14
"8034",2021-01-01,6022,65.9,16730,75,140.3,1554,17
"8035",2021-01-01,6029,52.6,12128,52,122.4,1166,10
"8036",2021-01-01,6033,43.1,9639,84,69.7,685,11
"8037",2021-01-01,6041,49.8,15256,61,100.2,472,9
"8038",2021-01-01,6043,49,10889,47,75.1,835,8
"8039",2021-01-01,6050,46,11903,59,83,1151,8
"8040",2021-01-01,6055,41.1,11101,74,77.3,716,16
"8041",2021-01-01,6061,49.5,13864,130,86.2,890,5
"8042",2021-01-01,6067,56.3,12170,56,111.9,1327,14
"8043",2021-01-01,6084,52.4,13675,49,116.1,827,8
"8044",2021-01-01,6087,50.3,18204,51,107.1,933,10
"8045",2021-01-01,6090,49,10818,82,87.2,1262,19
"8046",2021-01-01,6121,46,12410,67,79.3,2375,22
"8047",2021-01-01,7018,52.5,14783,71,73,433,8
"8048",2021-01-01,7019,45.4,11546,67,83.5,447,5
"8049",2021-01-01,7022,50.9,15047,60,107.4,1246,12
"8050",2021-01-01,7024,43.3,9133,43,64.1,889,6
"8051",2021-01-01,7025,55.1,11988,43,108.3,629,9
"8052",2021-01-01,7027,59.7,12589,134,91.7,766,8
"8053",2021-01-01,7033,50.2,12564,74,83.4,2362,29
"8054",2021-01-01,7045,57.3,12208,53,123.4,1177,10
"8055",2021-01-01,7046,39.7,10078,123,74.8,520,16
"8056",2021-01-01,7055,56.3,15617,62,144.5,1932,14
"8057",2021-01-01,7057,45,11786,58,85.2,686,5
"8058",2021-01-01,7064,51.4,12505,49,93.3,920,10
"8059",2021-01-01,7068,57.4,15981,58,95.4,700,10
"8060",2021-01-01,7078,47.1,13503,50,102.8,796,10
"8061",2021-01-01,7095,48.6,14863,69,117,2103,14
"8062",2021-01-02,2051,59.1,12278,40,109.3,1054,10
"8063",2021-01-02,3119,48.4,11189,49,106.1,955,7
"8064",2021-01-02,3131,49.5,10492,59,91.9,813,12
"8065",2021-01-02,4008,56.2,13490,85,106.9,1053,11
"8066",2021-01-02,4044,53.3,10588,76,122.6,500,7
"8067",2021-01-02,4080,53.1,12660,74,93.3,1227,19
"8068",2021-01-02,5035,63.2,17266,61,142.7,902,12
"8069",2021-01-02,5041,49.4,15000,104,94.2,1760,7
"8070",2021-01-02,5042,49.9,7816,143,84.1,1553,22
"8071",2021-01-02,5046,46.2,11726,31,88.2,3395,26
"8072",2021-01-02,5059,46.8,13115,54,100.8,1547,10
"8073",2021-01-02,5061,52.1,12532,67,96,789,11
"8074",2021-01-02,5096,64.7,12197,68,108.2,934,9
"8075",2021-01-02,5100,55.1,16170,96,98.2,822,13
"8076",2021-01-02,5120,64.8,16019,73,117.9,1529,13
"8077",2021-01-02,5124,52.5000000000001,16383,58,70.3,1557,21
"8078",2021-01-02,5135,50,9179,51,70,585,8
"8079",2021-01-02,5137,43,8280,64,65.2,445,12
"8080",2021-01-02,6005,55,14603,94,105.5,1237,8
"8081",2021-01-02,6020,61,14616,88,90.1,539,12
"8082",2021-01-02,6022,64.6,15789,75,136.7,1447,13
"8083",2021-01-02,6029,69,14459,46,116.7,918,9
"8084",2021-01-02,6033,44.6,8360,60,63.7,616,11
"8085",2021-01-02,6041,63.2,17769,83,123.3,556,12
"8086",2021-01-02,6043,44.9,10534,43,75.2,639,5
"8087",2021-01-02,6050,40.5,10747,56,81,994,8
"8088",2021-01-02,6055,47.4,12316,99,76.4,471,9
"8089",2021-01-02,6061,52.5,19836,72,100.7,1482,7
"8090",2021-01-02,6067,59,12780,50,123,1274,9
"8091",2021-01-02,6084,46.5,13659,48,116.5,801,9
"8092",2021-01-02,6087,50,17151,46,99.2,818,9
"8093",2021-01-02,6090,51.5,10584,95,88.4,1185,14
"8094",2021-01-02,6121,43.7,11764,53,69.4,1955,19
"8095",2021-01-02,7018,40.6,11519,67,67.9,429,6
"8096",2021-01-02,7019,57.4,13963,83,82.8,551,6
"8097",2021-01-02,7022,58.5,17341,77,118.7,1779,15
"8098",2021-01-02,7024,50.8,10429,50,74.1,689,6
"8099",2021-01-02,7025,55.1,11866,41,105.3,666,8
"8100",2021-01-02,7027,54.3,11153,110,85.9,733,10
"8101",2021-01-02,7033,48.1,12393,75,80.9,2614,26
"8102",2021-01-02,7045,54.3,10171,51,104.8,915,9
"8103",2021-01-02,7046,54.6000000000001,14383,97,94.7,612,11
"8104",2021-01-02,7055,55.1,15130,74,113.9,1544,14
"8105",2021-01-02,7057,54.4,16112,63,78.1,849,7
"8106",2021-01-02,7064,57.8,14365,54,112.3,1000,13
"8107",2021-01-02,7068,52.3,14588,58,108.4,908,17
"8108",2021-01-02,7078,66.6,13361,81,119.3,938,12
"8109",2021-01-02,7095,48,13080,68,100.9,1402,10
"8110",2021-01-03,2051,65.5,12741,43,113,1221,12
"8111",2021-01-03,3119,46.2,8977,45,90.9,697,9
"8112",2021-01-03,3131,61.8,12330,71,105,1126,13
"8113",2021-01-03,4008,59,11895,107,116.8,1083,15
"8114",2021-01-03,4044,57.2,10693,77,104.2,427,8
"8115",2021-01-03,4080,54.4,11199,48,104,1381,20
"8116",2021-01-03,5035,64.5,15228,43,129.4,752,14
"8117",2021-01-03,5041,59.2,16353,99,107.3,1894,10
"8118",2021-01-03,5042,61.1,9204,153,103.6,1387,14
"8119",2021-01-03,5046,54.1,12240,32,83.7,3569,23
"8120",2021-01-03,5059,70.7,18887,62,119.3,2116,13
"8121",2021-01-03,5061,67.4,13830,68,120.5,1050,12
"8122",2021-01-03,5096,60.4,11781,75,109.7,1035,9
"8123",2021-01-03,5100,53.9,15833,72,108.7,740,13
"8124",2021-01-03,5120,61.7,14968,72,104.4,1322,10
"8125",2021-01-03,5124,51.3,15114,64,82,1944,32
"8126",2021-01-03,5135,60.9,10443,62,95.1,847,9
"8127",2021-01-03,5137,45.7,7787,49,75.2,513,12
"8128",2021-01-03,6005,53,13001,100,93.7,968,8
"8129",2021-01-03,6020,56.5,11908,61,87,469,9
"8130",2021-01-03,6022,68.4,15261,70,136.6,1827,19
"8131",2021-01-03,6029,58.4,12795,48,105,1187,9
"8132",2021-01-03,6033,39.8,7668,53,50.2,450,9
"8133",2021-01-03,6041,57.5,17796,72,109.3,612,7
"8134",2021-01-03,6043,51.9,11621,48,73.5,707,8
"8135",2021-01-03,6050,48.7,11360,56,75.4,837,7
"8136",2021-01-03,6055,53.5,12200,83,83.7,683,9
"8137",2021-01-03,6061,67.4,23544,123,123.4,1671,8
"8138",2021-01-03,6067,65.9,13078,50,118.8,1335,13
"8139",2021-01-03,6084,54.2,13122,33,103.3,635,7
"8140",2021-01-03,6087,52.9,16363,41,92.2,796,7
"8141",2021-01-03,6090,58.4,11573,96,95.3,1216,16
"8142",2021-01-03,6121,48,11240,43,73.2,1826,19
"8143",2021-01-03,7018,51,13092,66,83.6,585,10
"8144",2021-01-03,7019,52.9,10907,76,79.2,405,5
"8145",2021-01-03,7022,62.4,17249,61,107.2,1604,17
"8146",2021-01-03,7024,51.4,9961,40,73.2,707,7
"8147",2021-01-03,7025,55.9,12441,39,101.7,710,9
"8148",2021-01-03,7027,42.9,8278,96,73.8,850,11
"8149",2021-01-03,7033,46.8,11190,67,81.5,2444,25
"8150",2021-01-03,7045,57.9,11705,44,112,943,10
"8151",2021-01-03,7046,68,17810,141,116.2,893,14
"8152",2021-01-03,7055,66.5,15298,78,144.2,1604,13
"8153",2021-01-03,7057,56.7,14508,56,90.1,688,6
"8154",2021-01-03,7064,57.4,13828,56,96,983,13
"8155",2021-01-03,7068,55.3,14869,41,80.9,905,17
"8156",2021-01-03,7078,55.6,13364,56,109.3,1134,15
"8157",2021-01-03,7095,55.6,12344,51,121.4,1545,14
"8158",2021-01-04,2051,56.7,11874,37,94,1537,12
"8159",2021-01-04,3119,57.9,11840,53,116.2,1156,8
"8160",2021-01-04,3131,53.1,10769,61,92.4,768,6
"8161",2021-01-04,4008,52.2,7316,72,92.4,445,10
"8162",2021-01-04,4044,64.3,11586,65,119.4,563,8
"8163",2021-01-04,4080,54,11267,64,91,1060,15
"8164",2021-01-04,5035,58.5,14610,48,120.3,614,9
"8165",2021-01-04,5041,59.6000000000001,16611,109,99.2,1863,11
"8166",2021-01-04,5042,62.8,10034,154,89.8,1187,13
"8167",2021-01-04,5046,50.2,10508,40,86.1,3073,34
"8168",2021-01-04,5059,54.2,14627,51,103.3,2308,16
"8169",2021-01-04,5061,58.4,11771,50,116.1,903,12
"8170",2021-01-04,5096,62.7,10783,59,106.5,1009,13
"8171",2021-01-04,5100,50.9,14913,80,94.4,660,16
"8172",2021-01-04,5120,53.5,13277,56,99,1458,13
"8173",2021-01-04,5124,48.5,15467,78,87.2,2388,32
"8174",2021-01-04,5135,58.1,10770,67,90.1,782,10
"8175",2021-01-04,5137,39.2,7419,54,58.1,402,8
"8176",2021-01-04,6005,55.4,13105,78,109.8,805,10
"8177",2021-01-04,6020,69.2,16360,109,103.7,627,17
"8178",2021-01-04,6022,67.6,15101,65,137.6,1584,20
"8179",2021-01-04,6029,69.0000000000001,14498,64,132.5,1464,10
"8180",2021-01-04,6033,40.3,7526,52,52.8,563,9
"8181",2021-01-04,6041,51.5,15848,62,113.1,693,10
"8182",2021-01-04,6043,50,10375,35,75,774,8
"8183",2021-01-04,6050,41,10742,65,91.4,1198,10
"8184",2021-01-04,6055,42.9,11047,93,63.7,643,13
"8185",2021-01-04,6061,55.2,18593,77,86.1,1371,8
"8186",2021-01-04,6067,65.1,12675,45,123.1,1220,12
"8187",2021-01-04,6084,49.4,11575,32,114.3,1291,10
"8188",2021-01-04,6087,52.1,16602,40,106.4,858,8
"8189",2021-01-04,6090,45.5,9383,63,85.5,1516,15
"8190",2021-01-04,6121,55.9,14135,57,78.8,2129,23
"8191",2021-01-04,7018,50.5,12777,52,78.3,384,8
"8192",2021-01-04,7019,48.1,8209,70,91.9,352,7
"8193",2021-01-04,7022,54.5,15595,61,114.7,1580,14
"8194",2021-01-04,7024,45,8506,39,89.4,865,13
"8195",2021-01-04,7025,49.8,11216,40,97.2,654,9
"8196",2021-01-04,7027,60,11363,129,80.3,713,10
"8197",2021-01-04,7033,39.4,9788,61,63.4,2009,24
"8198",2021-01-04,7045,58.3,11203,40,123.8,922,12
"8199",2021-01-04,7046,58.2,15766,99,99.3,728,8
"8200",2021-01-04,7055,60.6,14190,66,125.2,1431,10
"8201",2021-01-04,7057,61.9,15617,67,101.2,727,7
"8202",2021-01-04,7064,62.3,14453,65,97.5,978,9
"8203",2021-01-04,7068,63.2,16632,56,109.6,1214,17
"8204",2021-01-04,7078,54.4,13951,61,124.4,1064,13
"8205",2021-01-04,7095,64,16895,78,129.5,1517,12
"8206",2021-01-05,2051,58.4,11953,39,132.2,1950,18
"8207",2021-01-05,3119,57.6,12123,45,116.5,1085,13
"8208",2021-01-05,3131,52,10210,62,106.5,926,17
"8209",2021-01-05,4008,58.6,11888,84,125.6,899,15
"8210",2021-01-05,4044,54.6,10881,68,121.2,570,9
"8211",2021-01-05,4080,56.4,12608,62,97.2,1151,17
"8212",2021-01-05,5035,66,14668,45,141.5,658,12
"8213",2021-01-05,5041,48.6,14556,91,98.5,1940,11
"8214",2021-01-05,5042,51.7,8924,122,88.5,1531,14
"8215",2021-01-05,5046,58.4,14533,24,96,4225,26
"8216",2021-01-05,5059,50.7,13298,57,109,1766,17
"8217",2021-01-05,5061,57.9,13562,82,115.3,938,12
"8218",2021-01-05,5096,58.0000000000001,11429,96,116.5,1180,12
"8219",2021-01-05,5100,52.9,15687,73,108,878,12
"8220",2021-01-05,5120,54.1,13802,56,88.1,1067,12
"8221",2021-01-05,5124,55.7,18280,72,97.3,2467,31
"8222",2021-01-05,5135,56.7,10644,59,89.3,840,8
"8223",2021-01-05,5137,42.4,8622,56,73.2,583,10
"8224",2021-01-05,6005,51.7,12736,81,98.7,1073,7
"8225",2021-01-05,6020,55.6,13087,89,79.3,355,8
"8226",2021-01-05,6022,59.8,13862,74,135,1445,16
"8227",2021-01-05,6029,63.9,13563,59,122.3,1273,12
"8228",2021-01-05,6033,43.6,9008,70,68,682,12
"8229",2021-01-05,6041,67.6,20760,79,118.8,669,9
"8230",2021-01-05,6043,44.1,9098,44,61.5,625,7
"8231",2021-01-05,6050,47.8,11401,58,76,937,7
"8232",2021-01-05,6055,51,12935,92,83.8,849,16
"8233",2021-01-05,6061,62.6,23466,84,108.8,1673,11
"8234",2021-01-05,6067,65.1,13032,51,119.1,1269,15
"8235",2021-01-05,6084,57.1,14725,44,119.4,783,10
"8236",2021-01-05,6087,48.9,15980,42,90.5,721,9
"8237",2021-01-05,6090,56.4,13071,91,100.6,1468,18
"8238",2021-01-05,6121,47.3,11776,51,80.8,2009,24
"8239",2021-01-05,7018,35.8,10399,52,66.8,453,9
"8240",2021-01-05,7019,50,9977,68,88.2,425,6
"8241",2021-01-05,7022,61.6999999999999,16824,79,116.7,1417,16
"8242",2021-01-05,7024,48.1,9619,59,75.9,838,10
"8243",2021-01-05,7025,54.7,13059,48,106.1,766,12
"8244",2021-01-05,7027,59.6,10826,121,90.7,722,11
"8245",2021-01-05,7033,44.9,10731,82,75,2220,28
"8246",2021-01-05,7045,53.3,10988,49,106.7,783,9
"8247",2021-01-05,7046,59.1,16486,136,112.7,997,14
"8248",2021-01-05,7055,66.4,16180,72,142.3,1576,15
"8249",2021-01-05,7057,51.3,14392,65,90.7,885,11
"8250",2021-01-05,7064,50.4,12242,44,103.2,970,9
"8251",2021-01-05,7068,46,12633,67,103.1,718,9
"8252",2021-01-05,7078,54.3,15141,90,115,1479,13
"8253",2021-01-05,7095,41,10685,51,103.4,1293,9
"8254",2021-01-06,2051,54.2,11874,47,97.4,989,13
"8255",2021-01-06,3119,54.1,11306,46,105.7,763,9
"8256",2021-01-06,3131,48.8,9104,42,86.4,653,8
"8257",2021-01-06,4008,58.7,12020,101,118.8,1083,15
"8258",2021-01-06,4044,62.4,12232,76,116,427,8
"8259",2021-01-06,4080,45.8,10706,52,94.4,997,13
"8260",2021-01-06,5035,60,14993,56,134.4,561,9
"8261",2021-01-06,5041,60.7,17645,142,104.1,1872,14
"8262",2021-01-06,5042,66.3,10937,175,98.1,1931,20
"8263",2021-01-06,5046,46.2,11029,43,81.2,3133,26
"8264",2021-01-06,5059,64,16796,77,118.1,2247,21
"8265",2021-01-06,5061,65.6,14743,84,121.8,984,15
"8266",2021-01-06,5096,64.3,11998,76,106,861,8
"8267",2021-01-06,5100,55.6,15734,103,90.6,530,11
"8268",2021-01-06,5120,54.7,13852,74,88.1,1096,7
"8269",2021-01-06,5124,57.7,19283,80,89.5,2067,28
"8270",2021-01-06,5135,49.3,9275,57,78.3,627,7
"8271",2021-01-06,5137,36.6,6523,48,48.6,263,6
"8272",2021-01-06,6005,51.6,12085,91,94.7,780,11
"8273",2021-01-06,6020,57.6,14379,90,83.3,360,9
"8274",2021-01-06,6022,64.2,15868,94,143.4,1188,12
"8275",2021-01-06,6029,51.1,11679,41,105.8,1044,8
"8276",2021-01-06,6033,40,8326,68,57.2,446,10
"8277",2021-01-06,6041,56.6,17779,80,101.1,457,9
"8278",2021-01-06,6043,50.4,11188,43,86.7,803,7
"8279",2021-01-06,6050,42.7,9662,58,81.5,1080,10
"8280",2021-01-06,6055,37.8,10179,86,66.6,542,11
"8281",2021-01-06,6061,50,17003,91,84.1,1143,6
"8282",2021-01-06,6067,59.8,12308,61,118.8,1104,16
"8283",2021-01-06,6084,54.3,13617,53,119.1,682,9
"8284",2021-01-06,6087,52.9,18167,54,108.7,894,7
"8285",2021-01-06,6090,51.4,12721,94,87.6,1297,13
"8286",2021-01-06,6121,43,10841,51,68.7,2022,20
"8287",2021-01-06,7018,47.5,12741,80,72.7,432,7
"8288",2021-01-06,7019,56.3,12707,100,105.9,645,10
"8289",2021-01-06,7022,50.1,14987,76,93.1,986,13
"8290",2021-01-06,7024,45.5,8842,53,75.1,571,7
"8291",2021-01-06,7025,52,13101,54,101.1,685,8
"8292",2021-01-06,7027,59.4,8764,123,81.4,493,8
"8293",2021-01-06,7033,47.3,11605,83,79.7,2048,23
"8294",2021-01-06,7045,53.7,12037,70,95.9,559,10
"8295",2021-01-06,7046,44.7,13304,106,84.4,1057,14
"8296",2021-01-06,7055,61.7,16207,92,122.4,1422,18
"8297",2021-01-06,7057,50.4,12845,66,81.7,471,5
"8298",2021-01-06,7064,64.1,15613,60,112.6,1559,11
"8299",2021-01-06,7068,49.9,14334,55,84.9,845,10
"8300",2021-01-06,7078,59,14203,83,101.9,729,14
"8301",2021-01-06,7095,62,16582,70,138.5,1951,15
"8302",2021-01-07,2051,71.4,14996,54,127.7,1663,9
"8303",2021-01-07,3119,51.9,10545,68,107.9,813,9
"8304",2021-01-07,3131,61.6,11617,62,103,772,8
"8305",2021-01-07,4008,62.4,12550,119,121.2,732,15
"8306",2021-01-07,4044,53.5,10633,75,105.9,504,14
"8307",2021-01-07,4080,56.1,12080,82,103.8,1305,24
"8308",2021-01-07,5035,66.1,15209,57,147.4,601,11
"8309",2021-01-07,5041,55,15962,104,83.8,1561,13
"8310",2021-01-07,5042,57.9,8872,154,94.6,1073,9
"8311",2021-01-07,5046,63.1,15662,38,93.2,4019,35
"8312",2021-01-07,5059,55.9,15234,69,110.4,2088,13
"8313",2021-01-07,5061,53.8,12009,79,108.6,825,10
"8314",2021-01-07,5096,61,11393,75,115.6,874,11
"8315",2021-01-07,5100,57.8,14953,109,99.1,628,14
"8316",2021-01-07,5120,66,16821,62,106.3,1398,13
"8317",2021-01-07,5124,55.5,16922,66,79.5,1855,22
"8318",2021-01-07,5135,65,12004,74,88.2,866,12
"8319",2021-01-07,5137,3.3,565,5,7.6,47,1
"8320",2021-01-07,6005,58.5000000000001,13809,106,103,1172,10
"8321",2021-01-07,6020,67.2,15720,99,95.4,380,11
"8322",2021-01-07,6022,70.4,16465,98,149.8,1352,12
"8323",2021-01-07,6029,72.2,16250,63,131.1,1113,10
"8324",2021-01-07,6041,51.1999999999999,15988,83,97.7,385,7
"8325",2021-01-07,6043,47.5,9544,32,67.1,661,6
"8326",2021-01-07,6050,44,10323,59,55.9,608,6
"8327",2021-01-07,6055,52,13786,88,81.3,563,13
"8328",2021-01-07,6061,63.5000000000001,22620,99,109.8,2281,22
"8329",2021-01-07,6067,59.1,12620,65,111.6,1115,16
"8330",2021-01-07,6084,54.2,13517,61,110,660,7
"8331",2021-01-07,6085,30.6,3346,53,26,123,4
"8332",2021-01-07,6087,52.7,16987,57,97.2,794,10
"8333",2021-01-07,6090,52.3,12018,75,100.5,1572,14
"8334",2021-01-07,6092,31.2,5417,62,39,283,8
"8335",2021-01-07,6121,3.3,957,4,3.2,166,1
"8336",2021-01-07,7018,54.5,13692,86,71.7,398,9
"8337",2021-01-07,7019,62.1,12182,95,97.3,736,12
"8338",2021-01-07,7022,62.9,18742,82,121.8,1260,14
"8339",2021-01-07,7024,2.5,514,2,0,0,0
"8340",2021-01-07,7025,52.9,12530,53,98.1,488,10
"8341",2021-01-07,7027,2.7,361,8,11.8,61,1
"8342",2021-01-07,7032,26.2,5476,46,55.9,352,9
"8343",2021-01-07,7033,44.3,10529,69,92.5,2034,28
"8344",2021-01-07,7045,59.6,11772,72,120.6,833,12
"8345",2021-01-07,7046,64.9,16936,128,108.2,1054,15
"8346",2021-01-07,7048,32,4185,57,51.1,259,6
"8347",2021-01-07,7055,66.3,16728,113,139.7,1492,15
"8348",2021-01-07,7057,60.1,16333,73,98.6,684,7
"8349",2021-01-07,7064,49.3,11984,64,90.2,729,12
"8350",2021-01-07,7068,56.1,14013,63,112.6,1033,14
"8351",2021-01-07,7078,63.6,15433,67,127.1,1338,14
"8352",2021-01-07,7095,47.5,12583,55,114.6,1330,11
"8353",2021-01-07,7110,30.5,4260,60,34.2,331,6
"8354",2021-01-08,2051,53,12483,34,100.9,1166,11
"8355",2021-01-08,3119,56.1,10742,52,122.1,1045,12
"8356",2021-01-08,3131,52.8,10031,49,106.8,764,11
"8357",2021-01-08,4008,57.3,12065,105,103.9,681,9
"8358",2021-01-08,4044,56.5,10628,70,115.2,424,7
"8359",2021-01-08,4080,60.5,13173,73,107.3,1357,18
"8360",2021-01-08,5035,66.2,15247,67,129.1,740,10
"8361",2021-01-08,5041,57.5,16358,99,108.1,1944,11
"8362",2021-01-08,5042,55.9,8859,158,97,1698,24
"8363",2021-01-08,5046,50,12662,41,92.8,3391,23
"8364",2021-01-08,5059,50,13602,79,104.4,1722,7
"8365",2021-01-08,5061,62.8,14881,85,116,953,10
"8366",2021-01-08,5096,60,11637,79,114,965,10
"8367",2021-01-08,5100,49.5,12538,89,91.5,514,9
"8368",2021-01-08,5120,49.7,12318,71,85.6,1033,10
"8369",2021-01-08,5124,54.1,16677,57,84.9,1800,18
"8370",2021-01-08,5135,55.8,10606,63,71.5,557,6
"8371",2021-01-08,6005,47.9,11461,73,89.4,893,8
"8372",2021-01-08,6020,59.4,13636,74,87.3,465,11
"8373",2021-01-08,6022,64.2,15303,78,141.6,1450,14
"8374",2021-01-08,6029,64.3,14352,53,120.1,1120,9
"8375",2021-01-08,6041,48.1,13943,72,108.3,495,8
"8376",2021-01-08,6043,48.3,10840,46,80.2,719,7
"8377",2021-01-08,6050,46.5,11245,51,91.5,1095,11
"8378",2021-01-08,6055,47.8,12157,87,84.4,761,15
"8379",2021-01-08,6061,49.1,18709,82,96.8,1962,11
"8380",2021-01-08,6067,68.8,15618,71,125.3,1349,13
"8381",2021-01-08,6084,49.8,12738,53,119,737,9
"8382",2021-01-08,6085,54.4,8328,72,115.1,809,15
"8383",2021-01-08,6087,42.5,14606,51,78.9,598,6
"8384",2021-01-08,6090,43.5,10382,62,77.3,977,11
"8385",2021-01-08,6092,58.1,13924,71,112.1,1245,15
"8386",2021-01-08,7018,45.6,12201,72,67.2,331,6
"8387",2021-01-08,7019,44.7,9089,49,72.5,457,7
"8388",2021-01-08,7022,59.2,16272,74,112.5,1197,16
"8389",2021-01-08,7025,50,12438,51,112.6,758,10
"8390",2021-01-08,7032,59.8,18003,101,123.8,927,10
"8391",2021-01-08,7033,100.4,10796,65,110,2326,31
"8392",2021-01-08,7045,48.9,8592,54,103.2,683,12
"8393",2021-01-08,7046,52.3,14787,136,112.4,1109,13
"8394",2021-01-08,7048,50.5,9445,68,100.3,573,10
"8395",2021-01-08,7055,60.8,15415,78,136.6,1424,14
"8396",2021-01-08,7057,58.9,16732,67,87.8,717,9
"8397",2021-01-08,7064,62.3,15388,79,100.2,886,7
"8398",2021-01-08,7068,58.5,16230,68,101.6,924,12
"8399",2021-01-08,7078,56.5,13615,82,111.7,1136,11
"8400",2021-01-08,7095,58,15808,72,133.7,1622,15
"8401",2021-01-08,7110,62.8,11200,80,128.1,1149,12
"8402",2021-01-09,2051,62.4,13523,46,139.3,1655,18
"8403",2021-01-09,3119,51,10496,52,97.8,910,11
"8404",2021-01-09,3131,55.6,9913,47,106.2,879,9
"8405",2021-01-09,4008,63.9,12442,100,126.6,816,12
"8406",2021-01-09,4044,62.6,11258,71,113.3,559,12
"8407",2021-01-09,4080,49.4,10458,59,95.9,1205,18
"8408",2021-01-09,5035,59.2,14339,39,133.3,892,11
"8409",2021-01-09,5041,63.6,17867,111,110,2110,14
"8410",2021-01-09,5042,66.7,9596,188,90.8,1561,25
